train_no,journey_date,station_seq,station_code,delay_min,reporting_lag_min,scheduled_count
12259,2025-10-24,9,BCT,36.8,16,14
12259,2025-10-24,10,BRC,40.7,0,11
12259,2025-10-24,11,RTM,45.5,13,4
12259,2025-10-24,12,KOTA,48.8,0,8
12259,2025-10-24,13,MAS,51.2,26,17
12259,2025-10-24,14,SBC,52.7,0,11
12259,2025-10-24,15,NDLS,47.0,7,11
12259,2025-10-24,16,GZB,42.6,0,11
12259,2025-10-24,17,ALJN,36.1,20,7
12259,2025-10-24,18,TDL,32.9,0,4
12259,2025-10-24,19,CNB,37.2,0,15
12259,2025-10-24,20,PRYJ,41.4,0,8
12259,2025-10-24,21,DDU,40.1,0,11
12259,2025-10-24,22,PNBE,41.3,29,7
22416,2025-10-10,1,GZB,0.0,0,9
22416,2025-10-10,2,ALJN,0.0,0,6
22416,2025-10-10,3,TDL,0.0,0,17
22416,2025-10-10,4,CNB,0.0,0,15
22416,2025-10-10,5,PRYJ,0.0,27,17
22416,2025-10-10,6,DDU,0.7,0,3
22416,2025-10-10,7,PNBE,3.0,0,11
22416,2025-10-10,8,HWH,0.3,11,16
22416,2025-10-10,9,BCT,3.3,0,8
22416,2025-10-10,10,BRC,5.2,6,8
12302,2025-10-19,1,GZB,18.0,0,12
12302,2025-10-19,2,ALJN,14.4,0,12
12302,2025-10-19,3,TDL,10.0,0,15
12302,2025-10-19,4,CNB,7.7,0,14
12302,2025-10-19,5,PRYJ,10.7,12,2
12302,2025-10-19,6,DDU,2.8,0,14
12302,2025-10-19,7,PNBE,1.6,0,17
12302,2025-10-19,8,HWH,2.2,0,13
12302,2025-10-19,9,BCT,3.4,0,4
12302,2025-10-19,10,BRC,7.5,0,15
12302,2025-10-19,11,RTM,13.2,0,15
12302,2025-10-19,12,KOTA,7.7,0,9
12302,2025-10-19,13,MAS,8.0,0,9
12302,2025-10-19,14,SBC,13.1,21,15
12302,2025-10-19,15,NDLS,9.0,0,12
12302,2025-10-19,16,GZB,10.8,0,16
12302,2025-10-19,17,ALJN,15.2,0,16
12302,2025-10-19,18,TDL,21.0,0,15
12302,2025-10-19,19,CNB,26.6,0,9
12302,2025-10-19,20,PRYJ,25.0,15,15
12302,2025-10-19,21,DDU,27.4,0,5
12302,2025-10-19,22,PNBE,31.1,0,3
12302,2025-10-19,23,HWH,31.7,0,6
12302,2025-10-19,24,BCT,42.1,0,3
22416,2025-12-12,1,GZB,0.0,17,13
22416,2025-12-12,2,ALJN,0.0,18,15
22416,2025-12-12,3,TDL,0.2,0,4
22416,2025-12-12,4,CNB,0.0,0,11
22416,2025-12-12,5,PRYJ,4.1,0,6
22416,2025-12-12,6,DDU,9.5,0,8
22416,2025-12-12,7,PNBE,12.3,25,6
22416,2025-12-12,8,HWH,11.9,0,17
22416,2025-12-12,9,BCT,14.4,0,11
22416,2025-12-12,10,BRC,11.5,0,13
22416,2025-12-12,11,RTM,17.1,0,5
22416,2025-12-12,12,KOTA,20.4,0,13
22416,2025-12-12,13,MAS,25.1,0,10
22416,2025-12-12,14,SBC,25.5,12,5
22416,2025-12-12,15,NDLS,23.1,29,12
22416,2025-12-12,16,GZB,30.3,14,9
22416,2025-12-12,17,ALJN,28.7,0,10
22416,2025-12-12,18,TDL,36.6,0,7
22416,2025-12-12,19,CNB,37.0,0,11
22416,2025-12-12,20,PRYJ,35.2,0,11
22416,2025-12-12,21,DDU,38.6,13,5
12295,2025-11-27,1,GZB,19.6,0,6
12295,2025-11-27,2,ALJN,28.9,0,9
12295,2025-11-27,3,TDL,30.2,0,16
12295,2025-11-27,4,CNB,36.0,17,6
12295,2025-11-27,5,PRYJ,36.9,0,6
12295,2025-11-27,6,DDU,42.7,26,2
12295,2025-11-27,7,PNBE,41.9,8,14
12295,2025-11-27,8,HWH,49.4,0,7
12295,2025-11-27,9,BCT,48.6,9,12
12295,2025-11-27,10,BRC,55.9,0,17
12295,2025-11-27,11,RTM,57.7,0,10
12295,2025-11-27,12,KOTA,55.9,0,5
12295,2025-11-27,13,MAS,56.6,0,11
12295,2025-11-27,14,SBC,65.6,0,10
12295,2025-11-27,15,NDLS,65.6,25,14
12295,2025-11-27,16,GZB,62.3,0,7
12295,2025-11-27,17,ALJN,61.7,0,4
12295,2025-11-27,18,TDL,56.3,0,14
12295,2025-11-27,19,CNB,58.5,0,4
12295,2025-11-27,20,PRYJ,57.0,0,13
12295,2025-11-27,21,DDU,58.4,0,7
12295,2025-11-27,22,PNBE,63.0,0,13
12295,2025-11-27,23,HWH,59.9,0,10
12295,2025-11-27,24,BCT,61.7,0,2
12302,2025-12-05,1,GZB,0.1,0,5
12302,2025-12-05,2,ALJN,1.9,0,3
12302,2025-12-05,3,TDL,6.3,0,8
12302,2025-12-05,4,CNB,6.9,0,17
12302,2025-12-05,5,PRYJ,9.1,23,7
12302,2025-12-05,6,DDU,10.3,0,10
12302,2025-12-05,7,PNBE,9.9,0,13
12302,2025-12-05,8,HWH,10.5,0,13
12302,2025-12-05,9,BCT,6.5,10,14
12302,2025-12-05,10,BRC,0.0,0,10
12302,2025-12-05,11,RTM,0.0,0,12
12302,2025-12-05,12,KOTA,3.5,0,17
12302,2025-12-05,13,MAS,10.9,0,11
12302,2025-12-05,14,SBC,14.3,16,12
12302,2025-12-05,15,NDLS,14.5,0,6
12302,2025-12-05,16,GZB,20.9,0,5
12302,2025-12-05,17,ALJN,25.4,20,13
12302,2025-12-05,18,TDL,33.0,0,17
12302,2025-12-05,19,CNB,35.0,0,7
12302,2025-12-05,20,PRYJ,42.3,33,12
12302,2025-12-05,21,DDU,42.1,0,12
12302,2025-12-05,22,PNBE,45.8,30,2
12302,2025-12-05,23,HWH,52.8,0,13
12004,2025-12-16,1,GZB,0.0,0,5
12004,2025-12-16,2,ALJN,0.0,15,5
12004,2025-12-16,3,TDL,0.0,24,8
12004,2025-12-16,4,CNB,0.0,0,6
12004,2025-12-16,5,PRYJ,0.0,0,15
12004,2025-12-16,6,DDU,6.4,0,9
12004,2025-12-16,7,PNBE,3.2,0,14
12004,2025-12-16,8,HWH,11.1,0,3
12004,2025-12-16,9,BCT,12.9,0,15
12004,2025-12-16,10,BRC,12.2,0,12
12004,2025-12-16,11,RTM,22.3,0,14
12004,2025-12-16,12,KOTA,27.2,0,14
12004,2025-12-16,13,MAS,29.5,21,2
12004,2025-12-16,14,SBC,31.4,0,14
12004,2025-12-16,15,NDLS,28.0,0,14
12423,2025-12-02,1,GZB,0.9,21,10
12423,2025-12-02,2,ALJN,9.1,0,4
12423,2025-12-02,3,TDL,9.0,0,3
12423,2025-12-02,4,CNB,9.1,0,4
12423,2025-12-02,5,PRYJ,3.7,0,16
12423,2025-12-02,6,DDU,3.8,0,10
12423,2025-12-02,7,PNBE,8.4,0,10
12423,2025-12-02,8,HWH,12.1,0,4
12423,2025-12-02,9,BCT,13.1,0,15
12423,2025-12-02,10,BRC,15.8,18,12
12423,2025-12-02,11,RTM,10.4,0,5
12423,2025-12-02,12,KOTA,14.0,0,2
12423,2025-12-02,13,MAS,6.9,0,7
12423,2025-12-02,14,SBC,3.4,0,4
12423,2025-12-02,15,NDLS,10.1,24,8
12423,2025-12-02,16,GZB,10.0,0,10
12423,2025-12-02,17,ALJN,17.9,0,2
12423,2025-12-02,18,TDL,22.9,0,3
12423,2025-12-02,19,CNB,19.2,0,12
12423,2025-12-02,20,PRYJ,17.6,33,14
12423,2025-12-02,21,DDU,21.6,0,5
12423,2025-12-02,22,PNBE,22.8,0,7
12423,2025-12-02,23,HWH,28.7,0,13
12423,2025-12-02,24,BCT,30.4,22,15
12305,2025-10-06,1,GZB,8.0,0,9
12305,2025-10-06,2,ALJN,11.7,0,2
12305,2025-10-06,3,TDL,13.5,0,14
12305,2025-10-06,4,CNB,16.5,26,11
12305,2025-10-06,5,PRYJ,21.7,20,4
12305,2025-10-06,6,DDU,25.8,10,10
12305,2025-10-06,7,PNBE,30.4,0,4
12305,2025-10-06,8,HWH,38.4,0,4
12305,2025-10-06,9,BCT,38.1,0,2
12305,2025-10-06,10,BRC,37.8,0,11
12863,2025-11-14,1,GZB,0.0,0,14
12863,2025-11-14,2,ALJN,0.0,6,11
12863,2025-11-14,3,TDL,0.0,0,6
12863,2025-11-14,4,CNB,0.0,0,11
12863,2025-11-14,5,PRYJ,0.0,17,4
12863,2025-11-14,6,DDU,2.5,0,11
12863,2025-11-14,7,PNBE,5.6,0,14
12863,2025-11-14,8,HWH,5.5,0,4
12863,2025-11-14,9,BCT,5.5,0,14
12863,2025-11-14,10,BRC,2.7,0,2
12863,2025-11-14,11,RTM,10.2,0,10
12863,2025-11-14,12,KOTA,17.0,15,7
12863,2025-11-14,13,MAS,18.7,14,2
12863,2025-11-14,14,SBC,22.6,0,5
12863,2025-11-14,15,NDLS,24.2,0,10
12863,2025-11-14,16,GZB,28.7,17,15
12863,2025-11-14,17,ALJN,28.3,0,7
12863,2025-11-14,18,TDL,28.3,0,11
12863,2025-11-14,19,CNB,33.8,0,8
12863,2025-11-14,20,PRYJ,33.3,0,12
12863,2025-11-14,21,DDU,32.0,0,13
12295,2025-10-20,1,GZB,2.0,0,4
12295,2025-10-20,2,ALJN,0.0,0,8
12295,2025-10-20,3,TDL,0.0,0,17
12295,2025-10-20,4,CNB,5.2,9,3
12295,2025-10-20,5,PRYJ,5.2,0,10
12295,2025-10-20,6,DDU,8.8,0,9
12295,2025-10-20,7,PNBE,9.7,0,11
12295,2025-10-20,8,HWH,2.6,8,12
12295,2025-10-20,9,BCT,0.6,0,11
12295,2025-10-20,10,BRC,0.0,0,12
12295,2025-10-20,11,RTM,0.0,0,6
12295,2025-10-20,12,KOTA,0.0,0,14
12295,2025-10-20,13,MAS,0.0,0,15
12295,2025-10-20,14,SBC,0.0,15,9
12295,2025-10-20,15,NDLS,0.0,5,17
12295,2025-10-20,16,GZB,0.0,0,10
12295,2025-10-20,17,ALJN,0.0,0,17
12295,2025-10-20,18,TDL,0.0,32,9
12295,2025-10-20,19,CNB,0.0,0,3
12295,2025-10-20,20,PRYJ,0.0,0,11
12295,2025-10-20,21,DDU,0.0,0,17
12295,2025-10-20,22,PNBE,1.0,0,8
12953,2025-12-28,1,GZB,0.0,25,16
12953,2025-12-28,2,ALJN,0.0,25,10
12953,2025-12-28,3,TDL,2.2,0,7
12953,2025-12-28,4,CNB,0.0,0,2
12953,2025-12-28,5,PRYJ,0.0,0,16
12953,2025-12-28,6,DDU,0.0,0,16
12953,2025-12-28,7,PNBE,0.0,28,17
12953,2025-12-28,8,HWH,0.0,29,10
12953,2025-12-28,9,BCT,0.0,33,11
12953,2025-12-28,10,BRC,0.0,0,16
12001,2025-12-29,1,GZB,0.0,0,10
12001,2025-12-29,2,ALJN,6.0,0,11
12001,2025-12-29,3,TDL,6.5,0,9
12001,2025-12-29,4,CNB,13.5,0,17
12001,2025-12-29,5,PRYJ,13.9,0,14
12001,2025-12-29,6,DDU,15.3,33,15
12001,2025-12-29,7,PNBE,18.4,0,15
12001,2025-12-29,8,HWH,16.1,0,9
12001,2025-12-29,9,BCT,17.5,0,13
12001,2025-12-29,10,BRC,18.0,0,4
12001,2025-12-29,11,RTM,16.8,0,10
12001,2025-12-29,12,KOTA,24.9,0,17
12001,2025-12-29,13,MAS,28.8,0,4
12001,2025-12-29,14,SBC,27.0,0,6
12001,2025-12-29,15,NDLS,31.1,0,13
12951,2025-12-29,1,GZB,0.0,0,10
12951,2025-12-29,2,ALJN,0.0,27,10
12951,2025-12-29,3,TDL,4.9,15,2
12951,2025-12-29,4,CNB,9.2,0,15
12951,2025-12-29,5,PRYJ,10.1,0,12
12951,2025-12-29,6,DDU,9.9,0,9
12951,2025-12-29,7,PNBE,11.9,0,2
12951,2025-12-29,8,HWH,10.9,0,4
12951,2025-12-29,9,BCT,12.6,0,13
12951,2025-12-29,10,BRC,12.1,0,7
12951,2025-12-29,11,RTM,16.8,0,8
12951,2025-12-29,12,KOTA,25.2,31,12
12951,2025-12-29,13,MAS,23.5,0,3
12951,2025-12-29,14,SBC,24.7,0,7
12002,2025-12-12,1,GZB,8.3,0,3
12002,2025-12-12,2,ALJN,10.5,34,11
12002,2025-12-12,3,TDL,19.2,0,10
12002,2025-12-12,4,CNB,13.8,0,8
12002,2025-12-12,5,PRYJ,16.2,0,13
12002,2025-12-12,6,DDU,18.1,0,13
12002,2025-12-12,7,PNBE,19.7,0,13
12002,2025-12-12,8,HWH,14.9,33,9
12002,2025-12-12,9,BCT,19.0,31,4
12002,2025-12-12,10,BRC,17.7,15,17
12002,2025-12-12,11,RTM,23.4,7,13
12002,2025-12-12,12,KOTA,26.9,32,8
12952,2025-10-17,1,GZB,49.9,0,15
12952,2025-10-17,2,ALJN,50.8,0,11
12952,2025-10-17,3,TDL,50.3,8,10
12952,2025-10-17,4,CNB,52.4,0,6
12952,2025-10-17,5,PRYJ,47.4,20,7
12952,2025-10-17,6,DDU,50.7,0,9
12952,2025-10-17,7,PNBE,49.0,5,10
12952,2025-10-17,8,HWH,48.9,0,16
12952,2025-10-17,9,BCT,48.0,0,8
12952,2025-10-17,10,BRC,51.7,0,14
12952,2025-10-17,11,RTM,52.6,0,4
22416,2025-12-27,1,GZB,8.2,24,4
22416,2025-12-27,2,ALJN,5.3,0,9
22416,2025-12-27,3,TDL,3.5,6,13
22416,2025-12-27,4,CNB,4.1,7,8
22416,2025-12-27,5,PRYJ,6.2,24,15
22416,2025-12-27,6,DDU,3.9,0,12
22416,2025-12-27,7,PNBE,0.9,0,9
22416,2025-12-27,8,HWH,0.0,0,9
22416,2025-12-27,9,BCT,0.0,0,2
22416,2025-12-27,10,BRC,0.0,0,16
22416,2025-12-27,11,RTM,0.0,0,7
22416,2025-12-27,12,KOTA,0.0,8,14
22416,2025-12-27,13,MAS,0.0,0,8
22416,2025-12-27,14,SBC,0.0,0,15
22416,2025-10-18,1,GZB,0.0,0,9
22416,2025-10-18,2,ALJN,0.0,0,17
22416,2025-10-18,3,TDL,0.5,0,5
22416,2025-10-18,4,CNB,0.0,0,17
22416,2025-10-18,5,PRYJ,0.5,0,13
22416,2025-10-18,6,DDU,1.2,0,14
22416,2025-10-18,7,PNBE,0.4,0,15
22416,2025-10-18,8,HWH,0.0,0,10
22416,2025-10-18,9,BCT,0.0,0,5
22416,2025-10-18,10,BRC,0.0,0,4
22416,2025-10-18,11,RTM,0.0,0,17
22416,2025-10-18,12,KOTA,0.0,0,13
22416,2025-10-18,13,MAS,0.0,0,7
22416,2025-10-18,14,SBC,0.0,5,12
22416,2025-10-18,15,NDLS,0.0,0,16
22416,2025-10-18,16,GZB,0.0,23,16
22416,2025-10-18,17,ALJN,0.0,0,16
22416,2025-10-18,18,TDL,3.1,0,6
22416,2025-10-18,19,CNB,7.2,0,9
12807,2025-11-10,1,GZB,0.0,0,17
12807,2025-11-10,2,ALJN,4.7,0,4
12807,2025-11-10,3,TDL,2.0,0,14
12807,2025-11-10,4,CNB,2.9,0,16
12807,2025-11-10,5,PRYJ,2.5,0,8
12807,2025-11-10,6,DDU,0.0,0,10
12807,2025-11-10,7,PNBE,0.0,0,8
12807,2025-11-10,8,HWH,0.0,0,14
12807,2025-11-10,9,BCT,0.0,0,8
12807,2025-11-10,10,BRC,0.0,0,11
12807,2025-11-10,11,RTM,0.0,0,3
12807,2025-11-10,12,KOTA,0.0,0,11
12807,2025-11-10,13,MAS,0.0,6,14
12807,2025-11-10,14,SBC,0.0,34,14
12807,2025-11-10,15,NDLS,0.0,0,13
12807,2025-11-10,16,GZB,4.1,0,15
12807,2025-11-10,17,ALJN,8.7,0,5
12807,2025-11-10,18,TDL,12.3,0,2
12807,2025-11-10,19,CNB,13.4,0,10
12001,2025-11-17,1,GZB,12.1,0,6
12001,2025-11-17,2,ALJN,11.8,18,4
12001,2025-11-17,3,TDL,11.3,0,5
12001,2025-11-17,4,CNB,10.5,0,12
12001,2025-11-17,5,PRYJ,9.5,0,10
12001,2025-11-17,6,DDU,11.6,11,5
12001,2025-11-17,7,PNBE,7.9,22,14
12001,2025-11-17,8,HWH,11.4,0,11
12001,2025-11-17,9,BCT,9.1,0,3
12001,2025-11-17,10,BRC,10.0,0,7
12001,2025-11-17,11,RTM,12.1,0,5
12001,2025-11-17,12,KOTA,11.7,0,6
12001,2025-11-17,13,MAS,3.9,24,5
12001,2025-11-17,14,SBC,2.8,0,12
12001,2025-11-17,15,NDLS,4.0,0,6
12001,2025-11-17,16,GZB,0.0,0,3
12001,2025-11-17,17,ALJN,0.0,0,8
12001,2025-11-17,18,TDL,0.0,0,13
12001,2025-11-17,19,CNB,0.0,0,15
12001,2025-11-17,20,PRYJ,0.0,0,2
12001,2025-11-17,21,DDU,0.0,0,12
12001,2025-11-17,22,PNBE,0.0,0,7
12001,2025-11-17,23,HWH,0.3,27,11
12423,2025-10-11,1,GZB,0.0,0,3
12423,2025-10-11,2,ALJN,0.0,0,15
12423,2025-10-11,3,TDL,0.0,11,17
12423,2025-10-11,4,CNB,0.0,0,5
12423,2025-10-11,5,PRYJ,0.0,0,9
12423,2025-10-11,6,DDU,0.0,0,4
12423,2025-10-11,7,PNBE,0.0,13,6
12423,2025-10-11,8,HWH,0.0,0,10
12423,2025-10-11,9,BCT,0.0,22,13
12423,2025-10-11,10,BRC,0.0,0,17
12423,2025-10-11,11,RTM,3.8,0,16
12423,2025-10-11,12,KOTA,2.5,0,11
12423,2025-10-11,13,MAS,1.5,0,16
12423,2025-10-11,14,SBC,0.9,0,10
12423,2025-10-11,15,NDLS,1.6,0,4
12423,2025-10-11,16,GZB,2.8,29,14
12423,2025-10-11,17,ALJN,1.4,20,3
12423,2025-10-11,18,TDL,1.1,31,5
12423,2025-10-11,19,CNB,0.0,17,14
12423,2025-10-11,20,PRYJ,0.0,0,14
12423,2025-10-11,21,DDU,0.0,26,8
12137,2025-11-21,1,GZB,0.0,0,10
12137,2025-11-21,2,ALJN,0.0,0,6
12137,2025-11-21,3,TDL,10.4,0,15
12137,2025-11-21,4,CNB,16.8,19,8
12137,2025-11-21,5,PRYJ,20.7,13,13
12137,2025-11-21,6,DDU,22.5,0,2
12137,2025-11-21,7,PNBE,24.0,0,13
12137,2025-11-21,8,HWH,20.4,0,3
12137,2025-11-21,9,BCT,25.5,0,9
12137,2025-11-21,10,BRC,25.8,0,13
12137,2025-12-26,1,GZB,1.1,0,4
12137,2025-12-26,2,ALJN,2.3,0,4
12137,2025-12-26,3,TDL,0.0,0,6
12137,2025-12-26,4,CNB,0.2,0,6
12137,2025-12-26,5,PRYJ,0.0,0,12
12137,2025-12-26,6,DDU,2.1,17,12
12137,2025-12-26,7,PNBE,0.5,0,8
12137,2025-12-26,8,HWH,2.2,32,16
12137,2025-12-26,9,BCT,5.8,0,7
12137,2025-12-26,10,BRC,14.2,0,7
12137,2025-12-26,11,RTM,15.7,0,9
12137,2025-12-26,12,KOTA,20.4,0,10
12137,2025-12-26,13,MAS,11.7,0,8
12137,2025-12-26,14,SBC,14.2,18,7
12137,2025-12-26,15,NDLS,14.9,0,12
12137,2025-12-26,16,GZB,8.0,0,17
12137,2025-12-26,17,ALJN,13.7,0,15
12137,2025-12-26,18,TDL,11.6,0,8
12137,2025-12-26,19,CNB,12.1,0,11
12137,2025-12-26,20,PRYJ,10.8,34,5
12137,2025-12-26,21,DDU,15.6,0,11
12137,2025-12-26,22,PNBE,24.8,0,15
12137,2025-12-26,23,HWH,30.1,7,17
12137,2025-10-17,1,GZB,0.0,0,8
12137,2025-10-17,2,ALJN,0.0,23,9
12137,2025-10-17,3,TDL,0.0,0,5
12137,2025-10-17,4,CNB,0.0,0,11
12137,2025-10-17,5,PRYJ,0.5,0,8
12137,2025-10-17,6,DDU,0.0,0,11
12137,2025-10-17,7,PNBE,0.5,24,10
12137,2025-10-17,8,HWH,0.0,6,15
12137,2025-10-17,9,BCT,0.0,0,12
12137,2025-10-17,10,BRC,0.0,0,12
12137,2025-10-17,11,RTM,0.0,21,13
12137,2025-10-17,12,KOTA,0.0,0,8
12137,2025-10-17,13,MAS,0.0,21,15
12137,2025-10-17,14,SBC,0.0,0,8
12431,2025-10-12,1,GZB,0.0,24,6
12431,2025-10-12,2,ALJN,1.4,0,13
12431,2025-10-12,3,TDL,1.9,0,2
12431,2025-10-12,4,CNB,2.6,0,2
12431,2025-10-12,5,PRYJ,7.8,0,6
12431,2025-10-12,6,DDU,12.1,0,12
12431,2025-10-12,7,PNBE,16.5,10,10
12431,2025-10-12,8,HWH,16.1,11,2
12431,2025-10-12,9,BCT,14.0,0,14
12431,2025-10-12,10,BRC,14.3,0,14
12431,2025-10-12,11,RTM,16.9,0,10
22415,2025-11-10,1,GZB,0.0,7,14
22415,2025-11-10,2,ALJN,0.0,0,15
22415,2025-11-10,3,TDL,0.0,0,8
22415,2025-11-10,4,CNB,0.0,0,9
22415,2025-11-10,5,PRYJ,5.7,0,7
22415,2025-11-10,6,DDU,4.1,0,2
22415,2025-11-10,7,PNBE,10.8,0,12
22415,2025-11-10,8,HWH,17.4,24,9
22415,2025-11-10,9,BCT,24.3,0,13
22415,2025-11-10,10,BRC,33.4,0,14
22415,2025-11-10,11,RTM,33.5,0,17
22415,2025-11-10,12,KOTA,32.0,26,16
22415,2025-11-10,13,MAS,30.1,0,6
22415,2025-11-10,14,SBC,35.1,0,9
22415,2025-11-10,15,NDLS,41.5,0,17
22415,2025-11-10,16,GZB,39.7,29,5
22415,2025-11-10,17,ALJN,42.9,0,2
22415,2025-11-10,18,TDL,48.0,0,8
22415,2025-11-10,19,CNB,51.8,0,3
12616,2025-10-01,1,GZB,0.0,0,12
12616,2025-10-01,2,ALJN,0.0,27,11
12616,2025-10-01,3,TDL,0.0,0,3
12616,2025-10-01,4,CNB,0.0,0,5
12616,2025-10-01,5,PRYJ,0.0,31,5
12616,2025-10-01,6,DDU,0.0,5,7
12616,2025-10-01,7,PNBE,0.0,11,4
12616,2025-10-01,8,HWH,0.0,0,17
12616,2025-10-01,9,BCT,0.0,0,17
12616,2025-10-01,10,BRC,0.0,0,16
12616,2025-10-01,11,RTM,0.0,0,6
12616,2025-10-01,12,KOTA,0.0,0,14
12616,2025-10-01,13,MAS,0.0,0,7
12616,2025-10-01,14,SBC,0.0,28,12
12616,2025-10-01,15,NDLS,6.8,0,14
12626,2025-12-04,1,GZB,0.0,23,15
12626,2025-12-04,2,ALJN,0.0,0,16
12626,2025-12-04,3,TDL,0.0,33,16
12626,2025-12-04,4,CNB,0.0,25,13
12626,2025-12-04,5,PRYJ,2.2,0,7
12626,2025-12-04,6,DDU,7.3,0,11
12626,2025-12-04,7,PNBE,9.2,24,13
12626,2025-12-04,8,HWH,5.0,0,15
12626,2025-12-04,9,BCT,6.8,0,5
12626,2025-12-04,10,BRC,8.9,0,4
12626,2025-12-04,11,RTM,11.7,27,3
12626,2025-12-04,12,KOTA,13.8,0,7
12626,2025-12-04,13,MAS,21.7,12,8
12626,2025-12-04,14,SBC,20.5,5,8
12001,2025-12-25,1,GZB,3.6,0,5
12001,2025-12-25,2,ALJN,6.8,0,15
12001,2025-12-25,3,TDL,11.0,0,9
12001,2025-12-25,4,CNB,11.6,0,9
12001,2025-12-25,5,PRYJ,11.6,0,2
12001,2025-12-25,6,DDU,7.9,0,15
12001,2025-12-25,7,PNBE,4.8,0,14
12001,2025-12-25,8,HWH,14.9,0,8
12001,2025-12-25,9,BCT,18.4,28,2
12001,2025-12-25,10,BRC,12.3,0,16
12001,2025-12-25,11,RTM,16.1,0,16
12001,2025-12-25,12,KOTA,16.6,0,7
12001,2025-12-25,13,MAS,15.6,0,6
12001,2025-12-25,14,SBC,25.2,0,14
12001,2025-12-25,15,NDLS,24.3,0,9
12001,2025-12-25,16,GZB,21.0,0,15
12001,2025-12-25,17,ALJN,23.8,0,15
12001,2025-12-25,18,TDL,18.3,0,8
12001,2025-12-25,19,CNB,16.6,5,9
12616,2025-12-16,1,GZB,0.0,29,15
12616,2025-12-16,2,ALJN,0.0,0,9
12616,2025-12-16,3,TDL,0.0,29,16
12616,2025-12-16,4,CNB,0.2,0,13
12616,2025-12-16,5,PRYJ,0.0,0,2
12616,2025-12-16,6,DDU,0.0,0,12
12616,2025-12-16,7,PNBE,0.0,0,15
12616,2025-12-16,8,HWH,0.0,0,5
12616,2025-12-16,9,BCT,0.0,0,2
12616,2025-12-16,10,BRC,0.0,0,11
12616,2025-12-16,11,RTM,0.0,0,13
12616,2025-12-16,12,KOTA,0.0,0,15
12616,2025-12-16,13,MAS,0.0,25,5
12616,2025-12-16,14,SBC,0.0,13,9
12616,2025-12-16,15,NDLS,0.0,0,13
12616,2025-12-16,16,GZB,0.0,12,9
12616,2025-12-16,17,ALJN,0.0,0,17
12616,2025-12-16,18,TDL,0.0,0,16
12616,2025-12-16,19,CNB,0.0,0,15
12616,2025-12-16,20,PRYJ,0.0,0,12
12925,2025-11-22,1,GZB,14.5,31,3
12925,2025-11-22,2,ALJN,22.8,0,17
12925,2025-11-22,3,TDL,26.6,0,15
12925,2025-11-22,4,CNB,34.0,0,9
12925,2025-11-22,5,PRYJ,36.9,9,14
12925,2025-11-22,6,DDU,29.7,0,4
12925,2025-11-22,7,PNBE,24.9,29,12
12925,2025-11-22,8,HWH,23.3,6,12
12925,2025-11-22,9,BCT,24.4,0,6
12925,2025-11-22,10,BRC,27.9,0,4
12925,2025-11-22,11,RTM,24.7,0,5
12925,2025-11-22,12,KOTA,25.2,0,9
12925,2025-11-22,13,MAS,30.3,21,13
12925,2025-11-22,14,SBC,33.2,17,5
12925,2025-11-22,15,NDLS,45.3,0,10
12925,2025-11-22,16,GZB,50.1,30,11
12925,2025-11-22,17,ALJN,60.1,0,7
12863,2025-10-03,1,GZB,3.3,0,15
12863,2025-10-03,2,ALJN,2.8,0,2
12863,2025-10-03,3,TDL,5.2,33,7
12863,2025-10-03,4,CNB,3.7,0,8
12863,2025-10-03,5,PRYJ,0.0,0,13
12863,2025-10-03,6,DDU,0.0,0,6
12863,2025-10-03,7,PNBE,2.8,10,15
12863,2025-10-03,8,HWH,4.5,26,9
12863,2025-10-03,9,BCT,6.6,11,17
12863,2025-10-03,10,BRC,16.7,0,8
12863,2025-10-03,11,RTM,15.8,0,10
12863,2025-10-03,12,KOTA,23.0,20,10
12863,2025-10-03,13,MAS,22.8,16,7
12863,2025-10-03,14,SBC,25.1,0,4
12863,2025-10-03,15,NDLS,26.5,28,17
12863,2025-10-03,16,GZB,24.8,0,3
12863,2025-10-03,17,ALJN,29.4,0,10
12863,2025-10-03,18,TDL,24.1,0,15
12305,2025-12-16,1,GZB,23.7,0,12
12305,2025-12-16,2,ALJN,28.2,0,9
12305,2025-12-16,3,TDL,33.7,0,11
12305,2025-12-16,4,CNB,33.5,0,5
12305,2025-12-16,5,PRYJ,38.2,0,5
12305,2025-12-16,6,DDU,35.2,14,17
12305,2025-12-16,7,PNBE,34.4,0,9
12305,2025-12-16,8,HWH,25.2,5,14
12305,2025-12-16,9,BCT,26.3,34,10
12305,2025-12-16,10,BRC,24.6,26,14
12305,2025-12-16,11,RTM,23.3,0,11
12305,2025-12-16,12,KOTA,28.6,0,11
12001,2025-10-09,1,GZB,0.0,0,13
12001,2025-10-09,2,ALJN,0.0,0,7
12001,2025-10-09,3,TDL,0.0,0,12
12001,2025-10-09,4,CNB,0.0,0,4
12001,2025-10-09,5,PRYJ,0.0,8,16
12001,2025-10-09,6,DDU,0.0,8,17
12001,2025-10-09,7,PNBE,0.0,0,7
12001,2025-10-09,8,HWH,3.7,0,10
12001,2025-10-09,9,BCT,3.3,21,6
12001,2025-10-09,10,BRC,3.7,29,8
12001,2025-10-09,11,RTM,8.2,0,4
12001,2025-10-09,12,KOTA,9.8,0,16
12001,2025-10-09,13,MAS,17.4,0,17
12001,2025-10-09,14,SBC,23.4,20,7
